OBS,AMSTEOE,DAXINDX,FRCAC40,FTSE100,HNGKNGI,JAPDOWA,SNGALLS,SPCOMP
12/21/1989,292.6,1676.47,1976.83,2353,2867.69,38215.48,382.74,344.78
12/22/1989,294.89,1696.38,1981.37,2362,2921.02,38040.37,386.75,347.42
12/25/1989,294.89,1696.38,1981.37,2362,2921.02,38423.62,386.75,347.42
12/26/1989,294.89,1696.38,1981.37,2362,2921.02,38684.55,389.7,346.81
12/27/1989,299.31,1771.44,1985.66,2395.8,2929.25,38801.63,388.52,348.81
12/28/1989,299.68,1790.37,1998.83,2398.8,2895.43,38876.94,389.6,350.67
12/29/1989,301,1790.37,2001.08,2422.7,2836.57,38915.87,388.24,353.4
1/01/1990,301,1790.37,2001.08,2422.7,2836.57,38915.87,411.67,353.4
1/02/1990,300.86,1814.38,1988.85,2434.1,2838.07,38915.87,417.07,359.69
1/03/1990,304.64,1869.66,1979.89,2463.7,2858.72,38915.87,421.69,358.76
1/04/1990,301.99,1835.88,2006.42,2451.6,2867.95,38712.88,427.74,355.66
1/05/1990,297.3,1820,1994.3,2444.5,2839.94,38274.76,426.17,352.2
1/08/1990,296.06,1843.24,1968.9,2431.3,2816.24,38294.96,429.62,353.79
1/09/1990,300.51,1865.94,1970.28,2436.3,2822.16,37951.46,430.03,349.62
1/10/1990,299.15,1839.63,1970.3,2412.6,2868,37696.51,432.8,347.31
1/11/1990,299.29,1855.83,1992.89,2417.9,2855.52,38170.13,433.24,348.53
1/12/1990,290.55,1855.66,1968.6,2380.1,2835.94,37516.77,430.88,339.93
1/15/1990,290.34,1841.61,1962.89,2366.2,2786.69,37516.77,421.56,337
1/16/1990,284.59,1788.68,1935.21,2349.1,2751.79,36850.36,418.24,340.75
1/17/1990,286.77,1802.48,1953.14,2373.9,2754.84,36821.14,422.57,337.4
1/18/1990,284.01,1779.17,1934.72,2336.9,2771.67,36729.46,422.78,338.19
1/19/1990,285.07,1773.56,1924.27,2335,2776.29,36836.54,421.89,339.15
1/22/1990,284.38,1779.3,1915.82,2297.1,2771.65,37257.01,423.73,330.38
1/23/1990,284.66,1801.52,1912.36,2291.1,2762.45,37378.02,420.17,331.61
1/24/1990,277.24,1756.41,1881.73,2278.6,2756.39,36778.98,413.64,330.26
1/25/1990,279.7,1787.59,1893.23,2289.9,2768.86,36969.11,414.75,326.08
1/26/1990,278.02,1794.14,1886.75,2314.5,2768.86,36874.07,414.25,325.8
1/29/1990,279.57,1811.55,1904.71,2328.8,2768.86,37173.7,414.25,325.2
1/30/1990,282,1812.9,1892.03,2322,2760.8,37215.67,424.46,322.98
1/31/1990,280.74,1823.44,1882.88,2337.3,2751.6,37188.95,425.16,329.07
2/01/1990,282.17,1858.08,1895.53,2345.8,2738.24,37206.42,432.8,328.79
2/02/1990,284.87,1910.67,1924.7,2355.1,2736.55,37650.15,438.13,330.92
2/05/1990,283.94,1939.43,1926.14,2348.4,2756.67,37631.41,442.85,331.85
2/06/1990,279.09,1937.72,1916.33,2321.1,2792.89,37666.83,443.34,329.66
2/07/1990,274.37,1900.1,1895.24,2307.4,2844.89,37301.87,440.75,333.75
2/08/1990,277.41,1915.79,1905.51,2331,2903.77,37516.24,440.17,332.96
2/09/1990,275.36,1885.89,1898.25,2313.6,2893.9,37288.14,438.82,333.62
2/12/1990,271.54,1860.39,1867.4,2286.9,2894.66,37288.14,442.04,330.08
2/13/1990,271.94,1840.98,1845.43,2293.2,2863.55,37107.03,438.75,331.02
2/14/1990,271.98,1832.23,1853.99,2298.3,2870.43,37155.89,436.73,332.01
2/15/1990,273.9,1850.96,1856.86,2313.8,2910.04,37471.99,439.57,334.89
2/16/1990,275.66,1893.66,1871.12,2325.9,2939.25,37460.32,440.17,332.72
2/19/1990,272.14,1869.19,1838.03,2297.1,2968,37222.6,441.31,332.72
2/20/1990,267.61,1823.81,1820.16,2277,2980.9,36895.52,441.62,327.99
2/21/1990,264.8,1807.19,1803.79,2259.7,2862.27,35734.33,427.96,327.67
2/22/1990,267.36,1820.15,1836.91,2269.2,2927.92,35826.84,433.15,325.7
2/23/1990,262.53,1789.64,1803.62,2236.7,2894.31,34890.97,428.45,324.15
2/26/1990,260.06,1776.04,1804.1,2249.3,2872.63,33321.87,417.73,328.67
2/27/1990,265.22,1804.32,1825.38,2254.8,2932.62,33897.95,424.77,330.26
2/28/1990,265.47,1809.92,1849.68,2255.4,2951.98,34591.99,429.29,331.89
3/01/1990,262.97,1787.87,1832.44,2238.4,2933.13,33829.58,427.7,332.74
3/02/1990,266.45,1818.23,1860.48,2254.8,2937.93,34057.56,429.46,335.54
3/05/1990,266.68,1833.16,1874.43,2230.5,2938.68,33845.2,429.46,333.74
3/06/1990,267.37,1822.22,1872.3,2216,2933.23,33791.08,427.56,337.93
3/07/1990,272.7,1844.72,1880.57,2230.3,2926.45,33362.34,427.88,336.95
3/08/1990,277.73,1860.92,1917.99,2250,2915.73,33690.89,430.55,340.27
3/09/1990,277.77,1858.74,1921.11,2234.3,2912.67,33993.12,432.76,337.93
3/12/1990,278.78,1846.08,1912.59,2222.8,2892.98,33368.23,432.8,338.67
3/13/1990,281.35,1867.48,1924.3,2224.5,2887.62,32620.57,428.31,336
3/14/1990,284.14,1862.84,1946.37,2226.1,2881.23,32352.13,428.04,336.87
3/15/1990,286.19,1879.32,1964.47,2234.9,2892.81,32671.64,429.45,338.07
3/16/1990,288.64,1889.69,1958.82,2263.9,2886.46,32616.44,430.88,341.91
3/19/1990,283.06,1906.77,1936.96,2238,2871.39,31263.24,428.53,343.53
3/20/1990,285.59,1908.83,1925.39,2259.7,2880.03,30807.19,428.19,341.57
3/21/1990,285.5,1937.99,1937.18,2250.3,2926.92,30807.19,429.64,339.74
3/22/1990,282.66,1918.98,1914.11,2258.9,2948.67,29843.34,429.07,335.69
3/23/1990,284.46,1932.12,1937.4,2283.9,2974.16,30372.16,432.4,337.22
3/26/1990,287.92,1939.53,1964.16,2298.2,3014.02,31840.49,439.1,337.63
3/27/1990,285.97,1924.98,1945.96,2266.2,3010.85,31825.96,438.78,341.5
3/28/1990,287.81,1928.6,1939.33,2275,2990.7,31263.57,438.07,342
3/29/1990,288.41,1953.89,1947.23,2263,3000.52,31026.16,434.82,340.79
3/30/1990,288.77,1968.55,1971.79,2247.9,2997.98,29980.45,431.79,339.94
4/02/1990,283.71,1931.3,1947.18,2221.6,2934.7,28002.07,422.66,338.7
4/03/1990,287.46,1968.33,1985.55,2240.7,2962.45,28759.72,424.07,343.64
4/04/1990,287.82,1963.25,2001.49,2231.6,2960.88,28442.94,422.14,341.09
4/05/1990,288.61,1958.39,2028.06,2239.5,2960.88,28249.06,417.58,340.73
4/06/1990,289.91,1947.84,2069.89,2221.1,2956.12,29278.78,415.04,340.08
4/09/1990,288.78,1923.86,2083.9,2227.7,2954.74,30397.93,414.18,341.37
4/10/1990,285.9,1898.51,2075.38,2217.5,2942.33,29624.68,415.66,342.07
4/11/1990,287.07,1893.77,2103.1,2215.5,2959.98,29440.28,419.63,341.92
4/12/1990,289.39,1918.17,2116.66,2222.1,2995.69,29623.2,419.45,344.34
4/13/1990,289.39,1918.17,2116.66,2222.1,2995.69,29213.92,419.45,344.34
4/16/1990,289.39,1918.17,2116.66,2222.1,2995.69,28463.18,419.8,344.74
4/17/1990,292.54,1914.35,2126.34,2214.5,3020.44,28461.6,419.31,344.68
4/18/1990,294.45,1889.76,2098.68,2205.9,3052.35,29249.06,420.58,340.72
4/19/1990,290.71,1878.87,2097.12,2184.7,3067.67,29945.41,419.97,338.09
4/20/1990,290.68,1884.33,2129.32,2187.1,3067.3,29835.44,417.67,335.12
4/23/1990,285.22,1837.5,2089.77,2159.2,3056.86,29679.07,413.34,331.05
4/24/1990,286.68,1830.53,2101.4,2159.9,3015.84,29501.38,405.27,330.36
4/25/1990,286.44,1843.31,2091.57,2143.1,3018.58,29564.36,402.58,332.03
4/26/1990,284.17,1827.07,2072.16,2133.6,3009.34,29424.58,402.58,332.92
4/27/1990,281.04,1825.52,2066.27,2106.6,2986.33,29584.8,404.26,329.11
4/30/1990,281.04,1813.25,2046.46,2103.4,2950.09,29584.8,401.34,330.8
5/01/1990,280.34,1813.25,2046.46,2117.9,2945.18,29689.83,401.34,332.25
5/02/1990,279.39,1843.41,2066.03,2137.6,2957.76,30173.64,401.61,334.48
5/03/1990,280.75,1881.79,2098.95,2134.9,2954.61,30173.64,402.97,335.57
5/04/1990,281.32,1912.89,2102.64,2162.2,2946.97,30173.64,408.37,338.39
5/07/1990,282.64,1934.95,2119.83,2162.2,2958.91,30956.27,418.54,340.53
5/08/1990,282.42,1899.28,2119.83,2182,2953.58,30970.58,418.35,342.01
5/09/1990,280.86,1896.58,2103.69,2162.7,2942.27,30945.61,418.35,342.86
5/10/1990,278.89,1893.42,2104.56,2157,2985.42,30980.26,420.9,343.82
5/11/1990,280.09,1875.03,2091.85,2175.9,2960.46,31512.14,423.64,352
5/14/1990,283.5,1860.33,2090.14,2214.5,2976.44,32042.65,426.24,354.75
5/15/1990,283.21,1851.25,2070.67,2212.2,2965.09,31997.04,424.66,354.28
5/16/1990,284.87,1841.77,2070.7,2221.1,2948.89,31967.62,422.39,354
5/17/1990,287.82,1841.58,2103.94,2284.4,2917.63,32061.6,423.87,354.47
5/18/1990,285.88,1843.59,2100.17,2269.1,2925.89,32013.72,432.22,354.64
5/21/1990,284,1811.18,2092.21,2282.1,2930.83,31765.05,437.71,358
5/22/1990,286.72,1813.26,2115,2311.3,2970.87,31938.3,440.84,358.43
5/23/1990,286.68,1831.8,2123.34,2287.4,3028.31,32176.51,438.69,359.29
5/24/1990,286.68,1831.8,2123.34,2277.1,3048.01,32311.75,438.4,358.41
5/25/1990,287.24,1823.17,2111.9,2265.6,3059.5,32793.88,437.39,354.58
5/28/1990,287.07,1828.96,2114.39,2265.6,3059.5,33191.61,435.61,354.58
5/29/1990,288.55,1842.74,2123.09,2295.6,3048.55,32817.67,435.86,360.65
5/30/1990,289.43,1840.54,2120.8,2346.2,3083.35,32926.26,435.52,360.86
5/31/1990,288.84,1844.81,2107.51,2345.1,3132.32,33130.8,435.24,361.23
6/01/1990,290.47,1856.95,2087.6,2371.4,3159.17,32891.12,434.69,363.16
6/04/1990,290.47,1856.95,2087.6,2379,3153.22,32925.37,433.7,367.4
6/05/1990,290.72,1876.69,2069.43,2380.1,3159.06,32921.62,433.51,366.64
6/06/1990,289.3,1849.02,2045.43,2358.5,3172.49,32953.5,432.94,364.96
6/07/1990,290.89,1837.43,2050.45,2378.4,3145.3,33192.5,435.94,363.15
6/08/1990,290.03,1822.23,2021.41,2366.6,3174.33,32993.29,438.46,358.71
6/11/1990,288.51,1809.66,2002.38,2348.8,3154.99,32540.18,437.99,361.63
6/12/1990,289.31,1800.36,2005.82,2370.7,3203,32322.31,435.08,367.27
6/13/1990,289.76,1787.39,2025.59,2405.4,3185.14,32371.77,433.55,364.9
6/14/1990,288.51,1787.39,2028.08,2403,3191.55,32668.11,431.6,362.9
6/15/1990,288.01,1792.26,2011.87,2392.3,3201.52,32538.4,432.81,362.91
6/18/1990,288.01,1797.42,1988.33,2370.5,3201.52,32376.8,434.13,356.88
6/19/1990,287.38,1836.74,2000.14,2369.7,3229.02,32040.38,430.67,358.47
6/20/1990,288.92,1849.55,2003.66,2371.2,3234.39,32087.76,430.41,359.1
6/21/1990,289.54,1863.57,2007.98,2370.3,3246.21,32087.27,430.89,360.47
6/22/1990,291.17,1872.92,2031.73,2378.5,3250.44,31694.57,431,355.43
6/25/1990,291.45,1896.21,2040.08,2398.5,3276.44,31124.19,429.57,352.31
6/26/1990,292.96,1890.36,2053.4,2399.8,3292.35,31571.77,430.62,352.06
6/27/1990,291.96,1901.46,2036.96,2373.5,3284.47,32312.75,439.91,355.14
6/28/1990,292.63,1895.17,2038.41,2355.7,3273.28,32106.19,437.78,357.63
6/29/1990,292.56,1879.9,2035.03,2374.6,3278.24,31940.24,434.2,358.02
7/02/1990,292.51,1915.3,2029.54,2372,3319.47,32160.23,432.28,359.54
7/03/1990,292.59,1906.23,2031.98,2371.7,3356.55,32414.6,432.28,360.16
7/04/1990,290.89,1925.13,2015.93,2355.5,3363.49,32445.92,434.03,360.16
7/05/1990,288.36,1914.18,1999.98,2331.4,3356.44,32351.67,435.02,355.68
7/06/1990,289.04,1932.8,2001.9,2340,3357.61,32445.12,434.47,358.42
7/09/1990,288.79,1923.86,1990.17,2337.5,3385.15,32538.28,433.7,359.52
7/10/1990,286.73,1909.63,1963.02,2327.5,3408.16,32152.43,434.26,356.49
7/11/1990,288.03,1917.89,1970.58,2360.5,3440.93,32294.18,435.43,361.23
7/12/1990,289.44,1916.22,1975.18,2370.5,3468.59,32575.32,438.21,365.44
7/13/1990,292.6,1931.33,1998.34,2382.2,3507.16,32644.37,444.97,367.31
7/16/1990,293.52,1931.86,2015.59,2406.5,3488.85,33021.73,446.87,368.95
7/17/1990,293.68,1929,2019.5,2415,3463.94,33172.28,446.32,367.52
7/18/1990,292.95,1966.04,2029.6,2402,3528.29,33048.11,444.37,364.22
7/19/1990,292.76,1957.24,2023.31,2387.3,3523.58,33055.62,443.36,365.32
7/20/1990,293.29,1947.43,2030.6,2400.1,3540.43,32421.52,443.03,361.61
7/23/1990,289.21,1938.04,1990.04,2359.7,3559.89,31894.79,444.74,355.31
7/24/1990,288.25,1921.16,1995.61,2360.9,3495.87,31702.46,441.95,355.79
7/25/1990,288.84,1920.25,1998.58,2364.7,3520.54,31701.27,444.47,357.09
7/26/1990,287.66,1932.89,1984.37,2344.1,3483.59,31369.75,444.37,355.91
7/27/1990,285.28,1919.81,1965.79,2330.1,3485.8,30863.48,444.65,353.44
7/30/1990,283.76,1911.69,1955.35,2316.5,3445.41,30442.95,441.63,355.55
7/31/1990,284.69,1919.2,1965.57,2326.2,3438.49,31035.66,442.03,356.15
8/01/1990,284.04,1892.89,1960.07,2339,3468.64,30837.99,442.94,355.52
8/02/1990,278.85,1869.38,1918.45,2304.5,3415.18,30245.18,434.85,351.48
8/03/1990,270.51,1840.94,1869.45,2284.6,3356.95,29515.76,430.3,344.86
8/06/1990,259.62,1740.93,1773.79,2220.2,3107.98,28599.53,403.13,334.43
8/07/1990,265.41,1770.3,1811.84,2235.8,3098.69,27653.07,389.75,334.83
8/08/1990,258.8,1723.63,1757.09,2237.5,3145.57,28509.14,393.26,338.35
8/09/1990,260.14,1755.63,1779.86,2244.9,3091.12,27615.73,393.26,339.94
8/10/1990,258.85,1749.34,1779.86,2233.8,3078.97,27329.55,387.55,335.52
8/13/1990,253.72,1706.05,1721.01,2219.5,3040.28,26176.43,370.37,338.84
8/14/1990,254.87,1715.05,1712.03,2234,3067.53,26672.33,373.56,339.39
8/15/1990,259.03,1742.23,1712.03,2239.3,3178.27,28112.12,381.97,340.06
8/16/1990,255.53,1727.45,1723.41,2222.1,3183.29,27549.44,382.16,332.39
8/17/1990,249.14,1665.88,1665,2176.9,3122.64,26786.72,377.52,327.83
8/20/1990,247.41,1635.69,1611.92,2156.6,3052.84,26490.47,366.2,328.51
8/21/1990,239.89,1549.96,1546.51,2108.1,3040,26297.84,357.83,321.86
8/22/1990,244.26,1575.1,1586.27,2104.8,2954.93,25210.91,336.41,316.55
8/23/1990,238.19,1520.34,1553.35,2075,2871.41,23737.63,321.66,307.06
8/24/1990,240.35,1559.04,1617.42,2086.4,2918.01,24165.76,329.7,311.51
8/27/1990,250.19,1654.8,1699.72,2086.4,2918.01,25141.76,341.3,321.44
8/28/1990,249.94,1617.89,1680.58,2126.1,3078.94,25710.76,346.6,321.34
8/29/1990,249.17,1637.66,1698.66,2125.7,3015.95,24894.79,344.03,324.19
8/30/1990,250.59,1638.95,1723.23,2153.6,3064.19,25669.96,353.26,318.71
8/31/1990,248.59,1629.51,1690.17,2162.8,3087.5,25978.37,358.53,322.56
9/03/1990,247.35,1629.22,1644.01,2166.6,3066.81,25420.43,353.35,322.56
9/04/1990,244.28,1590.07,1620.93,2148,3054.16,24907.64,350.17,323.09
9/05/1990,246.86,1564.27,1638.32,2152.2,3039.69,24078.34,351.4,324.39
9/06/1990,246.63,1557.12,1609.51,2120.9,3032.85,23811.93,350.57,320.46
9/07/1990,248.12,1562.92,1619.16,2122.9,3047.91,23962.07,347.98,323.4
9/10/1990,255.31,1600.45,1661.76,2147,3087.74,25080.9,351.19,321.63
9/11/1990,254.03,1577.42,1653.94,2144.3,3083.57,24604.66,350.24,321.04
9/12/1990,253.47,1598.34,1648.09,2142.3,3105.04,25216.14,351.17,322.54
9/13/1990,251.79,1582.95,1646.27,2127.1,3093.97,25075.08,350.42,318.65
9/14/1990,246.18,1554.07,1614.93,2093.8,3062.04,24897.46,346.76,316.83
9/17/1990,244.24,1541.15,1604.02,2094.3,3019.87,24365.86,338.35,317.77
9/18/1990,242.06,1507.27,1579.93,2064,2996.66,23884.82,334.78,318.6
9/19/1990,241.6,1487.54,1570.28,2065.8,2980.95,23726.17,333.43,316.6
9/20/1990,237.13,1457.51,1540.6,2016.9,2984.54,23602.98,331.89,311.48
9/21/1990,236.87,1446.57,1543.53,2025.5,2931.86,23777.83,326.23,311.32
9/24/1990,230.54,1416.05,1502.52,1990.3,2861.77,23777.83,320.25,304.59
9/25/1990,229.27,1353.4,1485.39,1999.2,2807.5,23359.32,315.18,308.26
9/26/1990,229.49,1381.99,1499.17,2000,2778.74,22250.62,311.17,305.06
9/27/1990,229.57,1354.08,1523.95,2009.1,2767.95,21771.91,310.13,300.97
9/28/1990,225.33,1334.89,1491.76,1990.2,2760.82,20983.5,307.2,306.05
10/01/1990,230.37,1420.73,1540.81,2030.8,2791.26,20221.86,308.4,314.94
10/02/1990,236.09,1444.89,1573.93,2058.5,2905.48,22898.41,319.04,315.21
10/03/1990,235.21,1444.89,1567.48,2087,2862.55,22849.39,313.83,311.4
10/04/1990,230,1422.35,1552.74,2070.4,2862.55,22278.19,312.72,312.69
10/05/1990,225.16,1391.76,1551.93,2143.9,2850.45,22827.65,312.36,311.5
10/08/1990,232.16,1465.53,1586.16,2201.6,2925.48,23630,311.34,313.48
10/09/1990,226.12,1433.41,1551.46,2134.1,2913.52,23495.11,307.58,305.1
10/10/1990,227.55,1407.11,1540.12,2121.8,2872.41,23495.11,303.27,300.39
10/11/1990,226.97,1428.3,1541.76,2102.2,2884.41,22585.63,301.45,295.46
10/12/1990,229.35,1459.7,1575.7,2100.4,2915.26,22390.16,305.08,300.03
10/15/1990,231.17,1478.89,1598.91,2101.9,2916.38,23109.2,306.4,303.23
10/16/1990,230.91,1460.72,1601.92,2083.6,2949.57,23606.1,304.89,298.92
10/17/1990,230.76,1440.79,1616,2068,2958.54,23859.36,304.89,298.76
10/18/1990,235.98,1470.07,1647.67,2082.6,2950.52,24367.08,306.69,305.74
10/19/1990,235.25,1482.09,1644.7,2089,2991.95,24481.49,313.84,312.48
10/22/1990,234.33,1474.51,1639.95,2102,3015.56,25070.86,324.18,314.76
10/23/1990,238.3,1514.34,1676.17,2127,3081.23,25298.3,334.39,312.36
10/24/1990,237.26,1493.82,1667.24,2110.5,3042.08,24876.88,334.98,312.6
10/25/1990,236.94,1497.58,1645.99,2088.7,3050.88,25352.63,334.24,310.17
10/26/1990,233.42,1457.05,1618.58,2063.1,3050.88,25005.64,325.96,304.71
10/29/1990,233.89,1454.49,1627.9,2062.1,3063.53,25329.31,326.74,301.88
10/30/1990,231.7,1431.14,1613.59,2033.9,3011.65,25242.4,324.21,304.06
10/31/1990,232.18,1433.82,1645.57,2050.3,2990.96,25194.1,319.6,304
11/01/1990,227.05,1417.26,1645.57,2028,2968.74,24295.16,315.29,307.02
11/02/1990,227.7,1414.32,1634.8,2030.7,2978.92,24194.99,315.07,311.85
11/05/1990,227.41,1414.95,1620.57,2050.1,2967.24,24385.33,315.15,314.59
11/06/1990,226.68,1398.24,1613.49,2069.8,2966.71,23965.75,313.18,311.62
11/07/1990,224.98,1371.15,1583.46,2059.2,2955.19,23500.25,310.18,306.01
11/08/1990,224.2,1369.44,1569.86,2036.2,2932.44,22969.81,306.62,307.61
11/09/1990,224.83,1381.49,1572.83,2040.6,2932.92,22931.8,305.32,313.74
11/12/1990,228.02,1402.24,1597.34,2051.9,2949.56,22931.8,307.28,319.48
11/13/1990,227.41,1402.91,1610.13,2056,2998.97,23973.67,310.87,317.67
11/14/1990,227.6,1406.23,1599.13,2046,3006.82,23937.44,311.35,320.4
11/15/1990,228.38,1421.19,1598.02,2060,2990.47,23487.48,310.77,317.02
11/16/1990,228.47,1425.68,1612.1,2068,3008.66,23171.63,310.23,317.12
11/19/1990,231.66,1467.47,1633.65,2095.9,3042.58,23518.16,312.36,319.34
11/20/1990,233.3,1467.3,1633.15,2115.2,3031.92,23205.48,312.26,315.31
11/21/1990,233.95,1467.3,1626.97,2126.3,3013.66,22816.99,311.49,316.03
11/22/1990,231.56,1496.1,1639.68,2127.9,3023.08,23400.28,313.36,316.03
11/23/1990,231.77,1483.36,1640.06,2170.5,3016.06,23400.28,313.9,315.1
11/26/1990,227.76,1443.16,1607.24,2151.9,2995.52,23762.86,312.2,316.51
11/27/1990,228.2,1415.26,1605.92,2159.5,2998.94,23623.51,310.89,318.1
11/28/1990,227.82,1420.62,1601.25,2144.3,2986.39,23053.88,310.79,317.95
11/29/1990,228.48,1418.92,1607.06,2135.6,2978.35,22712.6,308.13,316.42
11/30/1990,229.1,1441.23,1605.12,2149.4,2965.06,22454.63,307.66,322.22
12/03/1990,232.7,1462.58,1644.87,2162.7,3020.17,22725.99,312.86,324.1
12/04/1990,232.09,1446.34,1646.53,2146.3,3020.84,21862.61,311.64,326.35
12/05/1990,232.94,1470.96,1660.44,2152.6,3066.23,22193.72,312.54,329.92
12/06/1990,237.4,1504.67,1693.52,2177.5,3126.79,22553.1,319.92,329.07
12/07/1990,236.21,1512.84,1690.71,2183.4,3163.69,23522.49,331.98,327.75
12/10/1990,234.28,1504.8,1675.01,2182.5,3149.13,23784.67,327.15,328.89
12/11/1990,234.78,1492.68,1665.54,2165.8,3144.62,23956.97,325.81,326.44
12/12/1990,235.08,1517.24,1667.85,2156.9,3160.79,23999.41,326.86,330.19
12/13/1990,236.62,1517.8,1659.4,2172.2,3150.12,24642.97,329.4,329.34
12/14/1990,236.18,1522.4,1635.52,2168.4,3125.69,24349.5,328.36,326.82
12/17/1990,232.7,1475.87,1606.23,2157.9,3051.92,24087.91,322.66,326.02
12/18/1990,232.85,1477.41,1591.65,2161.8,3066.65,24424.02,323.79,330.05
12/19/1990,232.57,1457.24,1589.32,2178.7,3083.44,24876.78,323.65,330.2
12/20/1990,230.03,1409.26,1552.72,2158.8,3078.21,24524.94,323.42,330.12
12/21/1990,231.08,1414.88,1563.97,2164.4,3079.67,24119.6,322.82,331.75
12/24/1990,230.45,1414.88,1563.97,2156.3,3060.95,24119.6,322.82,329.9
12/25/1990,230.45,1414.88,1563.97,2156.3,3060.95,23767.88,322.82,329.9
12/26/1990,230.45,1414.88,1536.89,2156.3,3060.95,23887.56,318.99,330.85
12/27/1990,229.77,1410.87,1528.9,2167.8,3066.71,23940.7,321.6,328.29
12/28/1990,229.21,1398.23,1517.93,2160.4,3053.73,23848.71,323.28,328.72
12/31/1990,229.21,1398.23,1517.93,2143.5,3024.55,23848.71,323.28,330.22
1/01/1991,229.21,1398.23,1517.93,2143.5,3024.55,23848.71,323.28,330.22
1/02/1991,227.72,1366.1,1505.1,2128.3,3031.34,23848.71,321.2,326.45
1/03/1991,229.59,1366.65,1539.5,2117.8,3004.88,23848.71,323.02,321.91
1/04/1991,231.46,1396.07,1547.66,2126.1,3046.61,24069.18,325.78,321
1/07/1991,227.16,1358.16,1507.87,2113.3,3026.52,23736.57,324.34,315.44
1/08/1991,226.06,1353.95,1502.77,2099.9,3009.42,22897.84,319.89,314.9
1/09/1991,230.16,1375.16,1552.19,2128.9,3027.6,22969.27,322.18,311.49
1/10/1991,227.15,1383.4,1507.09,2108.7,3035.53,23047.36,320.67,314.53
1/11/1991,226.48,1382.26,1494.94,2106.1,3058.37,23241.02,322.44,315.23
1/14/1991,220.38,1327.8,1441.17,2080.8,3037.62,23213.23,321.42,312.49
1/15/1991,220.41,1325.62,1457.27,2070.9,3000.82,23213.23,317.81,313.73
1/16/1991,217.62,1322.68,1457.77,2054.8,2984.01,22442.7,315.07,316.17
1/17/1991,229.02,1422.67,1560.47,2104.6,3087.63,23446.81,330.74,327.97
1/18/1991,229.68,1405.06,1560.27,2102.7,3072.17,23808.3,330.84,332.23
1/21/1991,226.31,1390.2,1553.57,2084,3066.98,23352.19,327.74,331.06
1/22/1991,226.44,1375.12,1548.64,2081.6,3062.08,23253.65,328.36,328.31
1/23/1991,227.08,1358.76,1522.39,2080.5,3090.4,23050.1,325.51,330.21
1/24/1991,230.43,1375.16,1553.77,2099.3,3140.5,23269.01,327.89,334.78
1/25/1991,232.02,1382.05,1563,2103,3206.36,23573.25,334.3,336.07
1/28/1991,234.09,1382.68,1565.69,2118,3198.29,23569.44,338.4,336.03
1/29/1991,232.33,1380.26,1554.49,2113.8,3192.9,23460.12,337.09,335.84
1/30/1991,233.71,1400.73,1582.45,2152.6,3200.89,23409.61,336.54,340.91
1/31/1991,233.85,1420.08,1580.67,2170.3,3243.3,23293.14,340.76,343.93
2/01/1991,232.71,1426.51,1578.08,2165.7,3223.49,23156.7,341.9,343.05
2/04/1991,233.61,1435.03,1581.73,2172.4,3250.43,23287.36,346.19,348.34
2/05/1991,235.38,1438.85,1606.38,2202,3345.41,23821.57,350.64,351.26
2/06/1991,234.88,1428.69,1598.11,2194.8,3365.46,23952.04,350.71,358.07
2/07/1991,236.11,1436.26,1598.22,2243.7,3333.98,24104.43,352.12,356.52
2/08/1991,237.44,1467.82,1622.75,2245.2,3359.09,24296.08,351.17,359.35
2/11/1991,242.52,1488.74,1637.29,2279,3394.08,24296.08,352.84,368.58
2/12/1991,242.28,1468.94,1626.24,2264.5,3395,24935.01,357.18,365.5
2/13/1991,243.15,1489.41,1635.84,2267.8,3412.66,25139.47,359.57,369.02
2/14/1991,246.32,1486.52,1652.68,2294.4,3412.66,25356.37,365.24,364.22
2/15/1991,251.75,1531.19,1670.39,2296.9,3412.66,25343.74,365.24,369.06
2/18/1991,254.99,1572.57,1694.96,2318.3,3473.42,26230.01,376.48,369.06
2/19/1991,256.37,1587.13,1700.93,2312.4,3467.84,26166.98,377.05,369.39
2/20/1991,251.63,1567.32,1693.07,2296.8,3492.16,26198.79,380.76,365.14
2/21/1991,252.5,1566.32,1709.72,2312.4,3477.61,26024.37,377.14,364.97
2/22/1991,253.93,1582.52,1716.88,2314.3,3475.34,25902.81,380.73,365.65
2/25/1991,258.42,1601.15,1745.17,2335.5,3520.45,26462.76,381.38,367.26
2/26/1991,254.39,1558.24,1712.31,2322.2,3532.43,26282.96,386.61,362.81
2/27/1991,255.22,1565.52,1731.02,2348,3512.79,26094.25,389.31,367.74
2/28/1991,257.33,1542.09,1759.79,2380.9,3552.14,26409.22,396.56,367.07
3/01/1991,255.97,1516.74,1746.79,2386.9,3552.37,25881.57,395.43,370.47
3/04/1991,258.67,1530.86,1766.74,2382.9,3564.34,25976.02,398.89,369.33
3/05/1991,262.63,1540.26,1800.63,2420.1,3600.49,25913.48,403.14,376.82
3/06/1991,268.35,1594.32,1821.01,2459.9,3647.33,26382.99,410.69,376.17
3/07/1991,268.35,1580.46,1831.85,2437.7,3658.24,26397.96,414.72,375.91
3/08/1991,268.82,1602.29,1828.14,2455,3653.19,26607.52,414.37,374.95
3/11/1991,266.61,1565.78,1796.7,2459.1,3669.03,26669.37,410.64,372.96
3/12/1991,266.85,1571.61,1795.48,2454.8,3658.07,26727.42,407.43,370.03
3/13/1991,265.58,1542.19,1781.17,2448.2,3634.48,26418.32,409.99,374.57
